X1,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Age,Answer.Education,Answer.Gender,Answer.Income,Answer.Party,Answer.Politics,Answer.comments,Answer.ethnic,Answer.origin,Approve,Reject,invite
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3NG53N1RLVJZBIU73BSV16RJWAEP80,A1YWDQZCEWGD6H,Approved,Mon Dec 19 07:46:18 PST 2016,Mon Dec 19 07:47:17 PST 2016,Thu Dec 22 07:47:17 PST 2016,2016-12-22 15:48:12 UTC,NA,NA,59,100% (1/1),0% (0/0),0% (0/0),27,Associates degree,Male,1,Independent,6,nice,asian,in,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3NG53N1RLVJZBIU73BSV16RJWAHP83,AL3UGBNTPA0I7,Approved,Mon Dec 19 08:46:01 PST 2016,Mon Dec 19 08:46:56 PST 2016,Thu Dec 22 08:46:56 PST 2016,2016-12-22 16:47:12 UTC,NA,NA,55,100% (60/60),100% (1/1),100% (1/1),35,"Some college, no degree",Female,4,Republican,5,NA,african,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3NG53N1RLVJZBIU73BSV16RJWARP8D,A3AIX82WZQZB5A,Approved,Mon Dec 19 12:01:19 PST 2016,Mon Dec 19 12:01:42 PST 2016,Thu Dec 22 12:01:42 PST 2016,2016-12-22 20:02:12 UTC,NA,NA,23,100% (28/28),0% (0/0),0% (0/0),46,Associates degree,Male,6,Democrat,3,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3NGI5ARFTT5H0IAM4QJGMW4BI51P1B,A4T50ODN6SGNR,Approved,Mon Dec 19 18:53:14 PST 2016,Mon Dec 19 18:54:01 PST 2016,Thu Dec 22 18:54:01 PST 2016,2016-12-23 02:54:12 UTC,NA,NA,47,100% (77/77),0% (0/0),0% (0/0),35,"Graduate degree (Masters, Doctorate, etc.)",Male,8,No,2,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3NL0RFNU0FNXHQAPEGXAODPF0EC4K7,A2VBSFSJXLZZ7A,Approved,Mon Dec 19 07:12:57 PST 2016,Mon Dec 19 07:13:27 PST 2016,Thu Dec 22 07:13:27 PST 2016,2016-12-22 15:14:12 UTC,NA,NA,30,100% (10/10),100% (1/1),100% (1/1),34,"Some college, no degree",Male,4,Republican,7,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3NLZY2D53PPFQ1F5XDGO6G3ZL84QLN,A2WJ7XDQDJH2LW,Approved,Tue Dec 20 18:36:40 PST 2016,Tue Dec 20 18:37:18 PST 2016,Fri Dec 23 18:37:18 PST 2016,2016-12-24 02:38:12 UTC,NA,NA,38,100% (17/17),0% (0/0),0% (0/0),25,Bachelors degree,Female,3,Independent,5,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3NOKK93PR18CNSF870YKZ4O1T6KEED,A3HOBJ4PJUOCUN,Approved,Mon Dec 19 10:36:39 PST 2016,Mon Dec 19 10:40:46 PST 2016,Thu Dec 22 10:40:46 PST 2016,2016-12-22 18:41:12 UTC,NA,NA,247,100% (42/42),100% (3/3),100% (1/1),56,Some High School,Female,3,Independent,4,thank you,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3NPFYT4IZC4JD62G80E0NWUKMSZXGB,A320FDQ5EW0PM2,Approved,Mon Dec 19 07:18:02 PST 2016,Mon Dec 19 07:18:54 PST 2016,Thu Dec 22 07:18:54 PST 2016,2016-12-22 15:19:12 UTC,NA,NA,52,100% (6/6),0% (0/0),0% (0/0),49,Bachelors degree,Female,7,Democrat,5,N/A,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3NQL1CS15R8RV8IL2RZO6B43BDTVYG,A32F070MKM1ICD,Approved,Mon Dec 19 11:24:56 PST 2016,Mon Dec 19 11:25:23 PST 2016,Thu Dec 22 11:25:23 PST 2016,2016-12-22 19:26:12 UTC,NA,NA,27,100% (3/3),0% (0/0),0% (0/0),37,Associates degree,Male,5,Democrat,2,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3NQL1CS15R8RV8IL2RZO6B43BDUVYH,A1NKVN6J7HNCOT,Approved,Mon Dec 19 11:49:52 PST 2016,Mon Dec 19 11:50:46 PST 2016,Thu Dec 22 11:50:46 PST 2016,2016-12-22 19:51:12 UTC,NA,NA,54,100% (77/77),0% (0/0),0% (0/0),50,"Some college, no degree",Female,7,Independent,5,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3NQL1CS15R8RV8IL2RZO6B43BE3YVV,A18J8M1SGIW7XL,Approved,Mon Dec 19 15:34:05 PST 2016,Mon Dec 19 15:34:38 PST 2016,Thu Dec 22 15:34:38 PST 2016,2016-12-22 23:35:12 UTC,NA,NA,33,100% (28/28),0% (0/0),0% (0/0),43,Bachelors degree,Female,6,Other,4,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3NVC2EB65QZ7JZG2IHTINGCKKTPY3B,A3W4MAKNDI1SXM,Approved,Mon Dec 19 07:54:03 PST 2016,Mon Dec 19 07:54:56 PST 2016,Thu Dec 22 07:54:56 PST 2016,2016-12-22 15:55:12 UTC,NA,NA,53,100% (53/53),0% (0/0),0% (0/0),49,Bachelors degree,Female,9,Republican,4,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3O6CYIULED1NTOYLI07VPSH4MY8WUH,AAXX5LDVJ32F8,Approved,Mon Dec 19 07:24:39 PST 2016,Mon Dec 19 07:25:48 PST 2016,Thu Dec 22 07:25:48 PST 2016,2016-12-22 15:26:12 UTC,NA,NA,69,100% (9/9),0% (0/0),0% (0/0),44,Some High School,Male,2,No,4,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3O7L7BFSHEPO3XHU3JOBKJMTLZVEIQ,AEG93GFIOWMKV,Approved,Mon Dec 19 12:20:12 PST 2016,Mon Dec 19 12:20:38 PST 2016,Thu Dec 22 12:20:38 PST 2016,2016-12-22 20:21:12 UTC,NA,NA,26,100% (18/18),0% (0/0),0% (0/0),36,Bachelors degree,Female,8,Democrat,4,NA,hispanic,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OCHAWUVGOKOFSYZYRZFLOMDTAJKX6,A23C0K84LJ5ZV3,Approved,Tue Dec 20 00:13:26 PST 2016,Tue Dec 20 00:13:57 PST 2016,Fri Dec 23 00:13:57 PST 2016,2016-12-23 08:14:12 UTC,NA,NA,31,100% (3/3),0% (0/0),0% (0/0),28,Bachelors degree,Male,1,Independent,4,NA,asian,in,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OHYZ19UGC5V96BLL9ZU8XSOCTOOAS,AH3ER3EJXHRO2,Approved,Mon Dec 19 09:46:07 PST 2016,Mon Dec 19 09:51:36 PST 2016,Thu Dec 22 09:51:36 PST 2016,2016-12-22 17:52:12 UTC,NA,NA,329,100% (82/82),0% (0/0),0% (0/0),32,"Some college, no degree",Female,3,Republican,6,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OJSZ2ATDSWRIU759RRBP0Q7UQ875A,A17K3BXV023HXO,Approved,Mon Dec 19 07:39:51 PST 2016,Mon Dec 19 07:40:51 PST 2016,Thu Dec 22 07:40:51 PST 2016,2016-12-22 15:41:12 UTC,NA,NA,60,100% (2/2),0% (0/0),0% (0/0),32,"Graduate degree (Masters, Doctorate, etc.)",Male,3,Independent,4,NA,asian,in,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OLF68YTN9113TYSM6G4L3JAKSTFAT,ACIZKR30ALBE5,Approved,Mon Dec 19 08:24:40 PST 2016,Mon Dec 19 08:25:44 PST 2016,Thu Dec 22 08:25:44 PST 2016,2016-12-22 16:26:12 UTC,NA,NA,64,100% (4/4),0% (0/0),0% (0/0),36,Bachelors degree,Male,2,Independent,2,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OLQQLKKNSPKY810L19BWK1TYE6JET,A3LOF0Z5X97Y3H,Approved,Mon Dec 19 07:28:40 PST 2016,Mon Dec 19 07:29:09 PST 2016,Thu Dec 22 07:29:09 PST 2016,2016-12-22 15:29:12 UTC,NA,NA,29,100% (4/4),0% (0/0),0% (0/0),23,"Some college, no degree",Female,3,Independent,1,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OLQQLKKNSPKY810L19BWK1TYFXJEM,A3Z8J9G2CIQ0U,Approved,Mon Dec 19 17:50:33 PST 2016,Mon Dec 19 17:52:00 PST 2016,Thu Dec 22 17:52:00 PST 2016,2016-12-23 01:52:12 UTC,NA,NA,87,100% (4/4),0% (0/0),0% (0/0),48,Bachelors degree,Female,2,No,NA,NA,asian,in,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3ON104KXQKWOCQ463UGDCOJANLLW4V,A1TTA3N401CZTS,Approved,Mon Dec 19 07:35:07 PST 2016,Mon Dec 19 07:35:36 PST 2016,Thu Dec 22 07:35:36 PST 2016,2016-12-22 15:36:12 UTC,NA,NA,29,100% (9/9),0% (0/0),0% (0/0),32,"Some college, no degree",Male,2,Democrat,2,NA,european,uk,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OS46CRSLFZPCO8FW84WNKKAC3OV64,A1EQ2HDHF2WWSY,Approved,Mon Dec 19 07:14:06 PST 2016,Mon Dec 19 07:14:41 PST 2016,Thu Dec 22 07:14:41 PST 2016,2016-12-22 15:15:12 UTC,NA,NA,35,100% (22/22),0% (0/0),0% (0/0),28,"Some college, no degree",Female,4,Democrat,2,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OS4RQUCR9F6M33KSKG0GE3G2CKFBY,A31AGR8JS1MZI5,Approved,Tue Dec 20 19:49:21 PST 2016,Tue Dec 20 19:49:55 PST 2016,Fri Dec 23 19:49:55 PST 2016,2016-12-24 03:50:12 UTC,NA,NA,34,100% (41/41),100% (2/2),100% (2/2),20,"Some college, no degree",Female,1,Independent,3,NA,african,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OSWBBLG1EXG1MSP6ADSHBRN90NXD5,ASNTJ81DXL7E8,Approved,Mon Dec 19 08:53:40 PST 2016,Mon Dec 19 08:54:05 PST 2016,Thu Dec 22 08:54:05 PST 2016,2016-12-22 16:54:12 UTC,NA,NA,25,100% (10/10),100% (2/2),100% (2/2),25,Bachelors degree,Male,7,Republican,6,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OUYGIZWR7YHTTP487FG8RL1DC20PO,A2IFZ6L86C5QYW,Approved,Mon Dec 19 07:25:20 PST 2016,Mon Dec 19 07:26:36 PST 2016,Thu Dec 22 07:26:36 PST 2016,2016-12-22 15:27:12 UTC,NA,NA,76,100% (28/28),0% (0/0),0% (0/0),23,Bachelors degree,Female,3,Independent,2,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OVR4I9USPJJST8KRLH7KZ1OZKI4QD,A2UO3QJZNC2VOE,Approved,Mon Dec 19 12:26:16 PST 2016,Mon Dec 19 12:26:39 PST 2016,Thu Dec 22 12:26:39 PST 2016,2016-12-22 20:27:12 UTC,NA,NA,23,100% (114/114),100% (3/3),100% (1/1),31,"Some college, no degree",Male,3,Republican,5,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OVR4I9USPJJST8KRLH7KZ1OZLZ4QW,A1RJMGLULYIJCV,Approved,Mon Dec 19 20:05:15 PST 2016,Mon Dec 19 20:05:47 PST 2016,Thu Dec 22 20:05:47 PST 2016,2016-12-23 04:06:12 UTC,NA,NA,32,100% (17/17),0% (0/0),0% (0/0),35,"Graduate degree (Masters, Doctorate, etc.)",Female,8,Democrat,4,NA,asian,in,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OVR4I9USPJJST8KRLH7KZ1OZNK4QL,A1LDIJ5Y2M4SPF,Approved,Tue Dec 20 23:27:40 PST 2016,Tue Dec 20 23:28:35 PST 2016,Fri Dec 23 23:28:35 PST 2016,2016-12-24 07:29:12 UTC,NA,NA,55,100% (1/1),0% (0/0),0% (0/0),18,"Some college, no degree",Male,5,No,1,Very promising,asian,uk,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3OXV7EAXLEQ50F6WCYYQ4PSRLJW63J,A3UVW94KB9UBAJ,Approved,Mon Dec 19 07:22:55 PST 2016,Mon Dec 19 07:23:22 PST 2016,Thu Dec 22 07:23:22 PST 2016,2016-12-22 15:24:12 UTC,NA,NA,27,100% (5/5),0% (0/0),0% (0/0),32,Bachelors degree,Female,6,Democrat,1,Thanks for letting me participate!,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3P1L2B7AD1PC5P2PI0OKHB8Z65HLO1,A17MUS17DFQZ4P,Approved,Mon Dec 19 07:32:37 PST 2016,Mon Dec 19 07:33:20 PST 2016,Thu Dec 22 07:33:20 PST 2016,2016-12-22 15:34:12 UTC,NA,NA,43,100% (7/7),0% (0/0),0% (0/0),30,Bachelors degree,Female,7,Democrat,2,n/a,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3P4MQ7TPPXCG9MR4NIU4XOCVNCMBB2,AF1MN25P3XFLG,Approved,Mon Dec 19 08:14:55 PST 2016,Mon Dec 19 08:15:54 PST 2016,Thu Dec 22 08:15:54 PST 2016,2016-12-22 16:16:12 UTC,NA,NA,59,100% (1/1),0% (0/0),0% (0/0),18,Some High School,Female,3,No,6,NA,african,jm,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3P4RDNWND56WED3MHKZ2HZZLQ7EIJ2,A3D2SUT0WZXWH2,Approved,Mon Dec 19 08:01:16 PST 2016,Mon Dec 19 08:01:41 PST 2016,Thu Dec 22 08:01:41 PST 2016,2016-12-22 16:02:12 UTC,NA,NA,25,100% (2/2),0% (0/0),0% (0/0),24,"Some college, no degree",Male,2,Independent,2,NA,asian,id,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3P529IW9KYLIZCPWJX5UUHZLE44LFT,A1IIZR6PGM080V,Approved,Mon Dec 19 12:30:11 PST 2016,Mon Dec 19 12:30:47 PST 2016,Thu Dec 22 12:30:47 PST 2016,2016-12-22 20:31:12 UTC,NA,NA,36,100% (2/2),0% (0/0),0% (0/0),23,Bachelors degree,Female,1,Republican,1,NA,european,–,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3P529IW9KYLIZCPWJX5UUHZLE5OFL9,AGETO9VVG0QX8,Approved,Mon Dec 19 21:53:02 PST 2016,Mon Dec 19 21:55:34 PST 2016,Thu Dec 22 21:55:34 PST 2016,2016-12-23 05:56:12 UTC,NA,NA,152,100% (19/19),0% (0/0),0% (0/0),49,"Graduate degree (Masters, Doctorate, etc.)",Male,2,Independent,4,"No
Thanks.",other,in,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3P529IW9KYLIZCPWJX5UUHZLE6EFL1,AIYR9PFOUASAR,Approved,Tue Dec 20 10:26:56 PST 2016,Tue Dec 20 10:27:40 PST 2016,Fri Dec 23 10:27:40 PST 2016,2016-12-23 18:28:12 UTC,NA,NA,44,100% (1/1),0% (0/0),0% (0/0),29,"Some college, no degree",Female,1,No,1,nothing,asian,in,NA,NA,NA
NA,30Z7M1Q8UYKP1URBOQ5WMR63M6U8AW,3XLRCUUVLV5SNTQQBK1RQWVJVUY4US,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Mon Dec 19 07:10:24 PST 2016,500,BatchId:2634865;,600,259200,Mon Dec 26 07:10:24 PST 2016,NA,NA,3P59JYT76LKMHVLP4BSEWPFDZEST2T,A2UFHATEG76AO5,Approved,Mon Dec 19 15:27:59 PST 2016,Mon Dec 19 15:29:09 PST 2016,Thu Dec 22 15:29:09 PST 2016,2016-12-22 23:29:12 UTC,NA,NA,70,100% (8/8),0% (0/0),0% (0/0),66,Bachelors degree,Female,3,Independent,2,"not enough information to know what it's about, so no comments",european,us,NA,NA,NA
